Time_s,AccX_raw,AccY_raw,AccZ_raw,GyroX_raw,GyroY_raw,GyroZ_raw,Temp_C
161.837000,5941,-1983,15782,-2882,-5392,145,25.83
161.847000,6197,-2275,16618,-2366,-4464,-75,25.80
161.857000,6731,-2038,16153,-1554,-2472,83,25.80
161.867000,7257,-1275,15101,-1474,-1076,263,25.84
161.881000,6609,-1200,15379,-1070,195,382,25.84
161.891000,6756,-1735,15658,-673,631,464,25.85
161.901000,7079,-1780,16464,-413,1867,575,25.85
161.918000,6906,-1873,15872,139,2421,419,25.81
161.928000,7089,-1674,15646,49,3601,661,25.89
161.938000,6814,-1793,15301,5,5660,1490,25.89
161.993000,6149,-1121,13639,-1991,8864,1209,25.82
162.003000,6147,-983,14619,-1639,6297,1023,25.89
162.031000,6261,-2061,17893,-339,2603,69,25.83
162.041000,4888,-1018,16788,-673,3120,319,25.86
162.051000,164,-3354,15558,559,-1382,-1635,25.86
162.069000,5219,-2947,18073,497,-2243,664,25.86
162.079000,4812,-3435,17600,-465,-843,2123,25.82
162.089000,3066,-2694,16799,290,657,2393,25.82
162.099000,3380,-2229,16204,629,757,2376,25.89
162.109000,4582,-1942,15931,630,-255,2786,25.89
162.119000,4272,-1883,15677,666,-3792,2387,25.84
162.129000,5030,-2086,15381,933,-5297,835,25.84
162.144000,8873,404,15801,1786,-3512,-1765,25.88
162.154000,7837,-169,15167,1836,-601,-1625,25.88
162.164000,6470,-1098,15677,1316,-923,-2170,25.88
162.181000,4996,-1161,15232,1060,-2527,-3629,25.85
162.191000,4870,-1757,14980,-200,-2152,-3241,25.85
162.201000,4600,-1425,14837,-1133,-1006,-3008,25.84
162.218000,5379,-1860,15578,-2176,3207,-1647,25.83
162.228000,4649,-1103,15257,-2425,3910,-1046,25.83
